id,subject,custom_fields,created_on,updated_on,tracker.name,status.id,status.name,priority.name,author.name,assigned_to.name,category.name,parent.id
207744,"Avaliação do menu ""Contabilidade / Matriz de Saldos Contábeis"": Avaliação de inclusão das funcionalidades ""FIP 215M - Balancete Matriz 2.0"" e ""Emitir Informações RAG 215 2.0""","[{'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-04-28T13:18:14Z,2025-05-09T13:00:05Z,FIPLAN:Consulta,30,Validação,Padrão,Marcio Anton Hadad,Marcio Anton Hadad,Contabilidade | MSC,
207742,Tabelas - Carga de Tabelas  - Erro na Carga da UO ,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': '2025-04-28'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-04-28T13:02:14Z,2025-04-30T13:55:57Z,FIPLAN:Gestor,5,Fechado,Urgente,Marilia Pedreira,Fiplan Requisitos Seplan,,
207741,[Produção] Acompanhamento 2025 - Zerar qtd atual da UO 26601,"[{'id': 64, 'name': 'Ambiente', 'value': 'Produção'}, {'id': 296, 'name': 'Justificativa', 'value': 'O recurso foi apropriado na LOA 2025 na UO errada e a execução física foi corrigida para a UO certa através do ticket #207658. Para não permitir o detalhamento de situação (execução física) na UO errada, as quantidades das regiões devem ser zeradas.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-04-28T13:00:42Z,2025-04-29T12:34:52Z,FIPLAN:Correção de Dados,5,Fechado,Alto,Ighor Leonardo  Santos Silva,Ighor Leonardo  Santos Silva,,
207738,Gestão de Usuários - Consultar Perfil - Botão com opção para consultar 'Histórico Resumido',"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '1.5'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': '2025-05-08'}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 02'}]",2025-04-28T12:22:29Z,2025-05-09T16:03:39Z,FIPLAN:Mudança,150,Teste: Em andamento,Padrão,Ana Poly Ferreira da Silva,Ana Poly Ferreira da Silva,Gestão | Segurança,
207737,Monitoramento da Rotina Processar DAE - Criação dos grupos de recusos,"[{'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-04-28T11:28:26Z,2025-04-28T13:53:41Z,FIPLAN:Modelo de Dados,120,Backlog: Novo,Padrão,Francis Gomes Santos,Sabrina de Lima Campos,Receita | Realização | DAE,
207736,Ajustes na query,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-28T11:20:37Z,2025-04-28T17:57:01Z,FIPLAN:Atividade,73,Feito,Padrão,Dyego dos Santos Silva,Christiano Tavares,,207730.0
207735,Validações/Entrega para PO,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-28T11:15:25Z,2025-05-02T17:16:52Z,FIPLAN:Atividade,73,Feito,Padrão,Dyego dos Santos Silva,Christiano Tavares,,207125.0
207734,Merge / Validação,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-28T11:14:42Z,2025-05-02T17:17:11Z,FIPLAN:Atividade,73,Feito,Padrão,Dyego dos Santos Silva,Christiano Tavares,,207125.0
207733,8.33	APURAÇÃO DO INDICADOR DE COMPROMISSO DE ACORDO COMO FILTRO DATA DE CORTE,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-28T11:14:02Z,2025-04-30T20:02:17Z,FIPLAN:Atividade,73,Feito,Padrão,Dyego dos Santos Silva,Christiano Tavares,,207730.0
207732,8.32	APURAÇÃO DO INDICADOR DE PROGRAMA  DE ACORDO COMO FILTRO DATA DE CORTE,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-28T11:13:53Z,2025-04-29T12:25:15Z,FIPLAN:Atividade,73,Feito,Padrão,Dyego dos Santos Silva,Christiano Tavares,,207730.0
207731,Alterações Filtro,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-28T11:13:31Z,2025-04-30T17:04:20Z,FIPLAN:Atividade,73,Feito,Padrão,Dyego dos Santos Silva,Dyego dos Santos Silva,,207730.0
207730,Desevolvimento,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-28T11:11:38Z,2025-05-02T17:18:07Z,FIPLAN:Atividade,73,Feito,Padrão,Dyego dos Santos Silva,,,207125.0
207729,"Gestão de Usuários - Alterar Perfil - Ajustes na gravação do histórico, label e formato campos","[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Requisitos'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '1.4'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': '2025-05-05'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-25T21:52:48Z,2025-05-07T17:39:55Z,FIPLAN:Mudança,5,Fechado,Padrão,Ana Poly Ferreira da Silva,Ana Poly Ferreira da Silva,Gestão | Segurança,
207728,"Menu ""Contabilidade / Matriz de Saldos Contábeis"": Avaliação das funcionalidades ""FIP 215M - Balancete Matriz 2.0"" e ""Emitir Informações RAG 215 2.0""","[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-04-25T20:46:03Z,2025-04-28T11:52:13Z,FIPLAN:Gestor,155,Em andamento,Padrão,Marcos Silva Menezes,Marcio Anton Hadad,,
207725,[DETALHAR FATURA] - Alterar Documento Único - mensagens.erroGenerico,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-25T19:33:03Z,2025-04-29T14:11:51Z,FIPLAN:Erro,5,Fechado,Padrão,Jaime Oliveira,Jaime Oliveira,,
207722,Incluir Teto - Subfonte - Não valida valores nulos dos parâmetros,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-25T19:08:32Z,2025-04-29T11:42:49Z,FIPLAN:Erro,6,Cancelado,Padrão,Priscila Carvalho Ramos,Dyego dos Santos Silva,,
207721,Alterar Teto - Não valida valores nulos dos parâmetros,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '0'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-25T19:04:08Z,2025-04-28T19:12:33Z,FIPLAN:Erro,5,Fechado,Padrão,Priscila Carvalho Ramos,Priscila Carvalho Ramos,,
207720,Criar Adapter para tratar as requisições do novo stub,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-25T19:03:52Z,2025-05-05T13:35:52Z,FIPLAN:Atividade,71,Fazendo,Padrão,Daniel Ribeiro Alonso,Daniel Ribeiro Alonso,,207463.0
207719,Implementar novo tipo de Exception para erros de validação do PED,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-25T18:57:22Z,2025-04-29T16:44:37Z,FIPLAN:Atividade,73,Feito,Padrão,Thiago Santos Moreira,Thiago Santos Moreira,,206583.0
207718,Merge,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-25T18:51:55Z,2025-04-25T18:51:55Z,FIPLAN:Atividade,154,A fazer,Padrão,Augusto Neves Lima,,,190185.0
207717,Teste unitário,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-25T18:51:44Z,2025-04-25T18:51:44Z,FIPLAN:Atividade,154,A fazer,Padrão,Augusto Neves Lima,,,190185.0
207716,EndPoint justificar/Desconsiderar,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-25T18:51:27Z,2025-05-05T20:10:18Z,FIPLAN:Atividade,71,Fazendo,Padrão,Augusto Neves Lima,Ramon Marques,,190185.0
207715,EndPoint para carregar dados,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-04-29'}]",2025-04-25T18:51:01Z,2025-04-29T16:42:44Z,FIPLAN:Atividade,73,Feito,Padrão,Augusto Neves Lima,Ramon Marques,,190185.0
207714,Checklist,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-25T18:50:12Z,2025-04-25T18:50:12Z,FIPLAN:Atividade,154,A fazer,Padrão,Augusto Neves Lima,,,190185.0
207713,Recarregar a grid marcando o item que foi mudado,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-25T18:49:56Z,2025-04-30T16:17:31Z,FIPLAN:Atividade,73,Feito,Padrão,Augusto Neves Lima,Augusto Neves Lima,,190185.0
207712,Confirmar operação e chamar EndPoint,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-25T18:49:02Z,2025-04-30T16:17:46Z,FIPLAN:Atividade,73,Feito,Padrão,Augusto Neves Lima,Augusto Neves Lima,,190185.0
207710,Refatorar modal ModalExtratoBancarioPendenteDetalhar,"[{'id': 371, 'name': 'Data de Entrega', 'value': '2025-05-02'}]",2025-04-25T18:48:14Z,2025-05-02T11:47:01Z,FIPLAN:Atividade,73,Feito,Padrão,Augusto Neves Lima,Augusto Neves Lima,,190185.0
207709,Atualização Banco de Produção: Unidade Orçamentária - Alterar Situação UO 25201,"[{'id': 64, 'name': 'Ambiente', 'value': 'Produção'}, {'id': 296, 'name': 'Justificativa', 'value': 'Solicitação da SEFAZ com autorização para realizar esta alteração, para encerramento em exercício posterior a extinção da UO.\r\n\r\nA solução encontrada foi realizar esta alteração via banco, depois fazer as cargas para os demais exercícios e alterar a Situação para ""Inativo"".'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-04-25T18:45:54Z,2025-05-02T18:30:43Z,FIPLAN:Correção de Dados,5,Fechado,Padrão,Marcia Figueredo Nunes,Marcia Figueredo Nunes,,
207702,FIPLAN 2.0 - Revisão dos Padrões - Inclusão do usuário de alteração - Manter Convênio de Arrecadação - alterar - usuário alteração - invalid date,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-25T17:42:27Z,2025-05-05T18:09:36Z,FIPLAN:Erro,5,Fechado,Padrão,Gemima de Freitas Machado Muniz,Gemima de Freitas Machado Muniz,,
207695,Relato sobre a Iniciativa - 2024-2027 - Demanda 1 - Carga data_calculo_exec_fisico_finan - Produção,"[{'id': 64, 'name': 'Ambiente', 'value': 'Produção'}, {'id': 296, 'name': 'Justificativa', 'value': 'Campo novo que precisa dos valores carregados no legado'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-04-25T17:04:21Z,2025-04-29T19:55:47Z,FIPLAN:Correção de Dados,5,Fechado,Alto,Ligia Simone Vianna,Ligia Simone Vianna,,
207694,Atualização Banco de Produção: Unidade Orçamentária - Alterar Situação UO 25201,"[{'id': 64, 'name': 'Ambiente', 'value': 'Homologação'}, {'id': 296, 'name': 'Justificativa', 'value': 'Solicitação da SEFAZ com autorização para realizar esta alteração, para encerramento em exercício posterior a extinção da UO.\r\n\r\nA solução encontrada foi realizar esta alteração via banco, depois fazer as cargas para os demais exercícios e alterar a Situação para ""Inativo"".'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-04-25T16:54:25Z,2025-05-02T18:30:29Z,FIPLAN:Correção de Dados,5,Fechado,Urgente,Marcia Figueredo Nunes,Marcia Figueredo Nunes,,
207693,Atualização Banco de homologação: Unidade Orçamentária - Alterar Situação UO 25201,"[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': '2025-04-25'}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-04-25T15:35:21Z,2025-05-02T18:30:14Z,FIPLAN:Gestor,5,Fechado,Urgente,Marilia Pedreira,Fiplan Requisitos Seplan,,
207689,Mudança de saldo da conta 4.9.9.2.5.00.00.00 para a conta 4.9.9.2.5.01.00.00 - produção,"[{'id': 64, 'name': 'Ambiente', 'value': 'Produção'}, {'id': 296, 'name': 'Justificativa', 'value': 'A conta ""4.9.9.2.5.00.00.00"", atualmente de escrituração e com saldos contábeis,  passará a ser uma conta de explosão e terá como conta filha a conta ""4.9.9.2.5.01.00.00"". Esse ticket fará a movimentação de saldo da conta mãe para a conta filha, o que é impossível realizar pela aplicação.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-04-25T14:38:15Z,2025-04-25T18:02:19Z,FIPLAN:Correção de Dados,5,Fechado,Alto,Marcio Anton Hadad,Marcio Anton Hadad,,
207688,[DETALHAR FATURA] - Consultar Documento Único - Campo Mês de Competência na tela de Detalhes,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-25T14:37:53Z,2025-04-28T17:36:08Z,FIPLAN:Erro,5,Fechado,Padrão,Jaime Oliveira,Jaime Oliveira,,
207687,Alteração de informações da conta contábil para mudança de saldo da conta 4.9.9.2.5.00.00.00 para a conta 4.9.9.2.5.01.00.00 - produção,"[{'id': 64, 'name': 'Ambiente', 'value': 'Produção'}, {'id': 296, 'name': 'Justificativa', 'value': 'A conta já foi movimentada e não é possível pela aplicação modiificar as informações solicitadas. A conta passará a não ser mais de escrituração e será uma conta de explosão para a conta ""4.9.9.2.5.01.00.00"". OS saldos serã movimentados através de outro ticket.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-04-25T14:33:34Z,2025-04-25T16:34:44Z,FIPLAN:Correção de Dados,5,Fechado,Alto,Marcio Anton Hadad,Marcio Anton Hadad,,
207686,Gestão de Usuários - Consultar Histórico de Perfil - Aumentar o espaço para digitação do nome do critério de filtro,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '2'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Negócio'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': '2025-05-06'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-25T14:16:37Z,2025-05-06T12:23:13Z,FIPLAN:Mudança,5,Fechado,Padrão,Ana Poly Ferreira da Silva,Ana Poly Ferreira da Silva,Gestão | Segurança,
207684,Gestão de Usuários - Consultar Perfil - Aumentar o espaço para digitação do nome do critério de filtro,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': '2'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'GESTÃO DE USUÁRIO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 299, 'name': 'Origem Mudança', 'value': 'Negócio'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '0'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-25T14:10:39Z,2025-05-07T14:45:46Z,FIPLAN:Mudança,5,Fechado,Padrão,Ana Poly Ferreira da Silva,Ana Poly Ferreira da Silva,Gestão | Segurança,
207683,Migração Credor - Incluir Credor - Pessoa Física - Erro,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-25T13:31:19Z,2025-04-29T20:22:31Z,FIPLAN:Erro,6,Cancelado,Padrão,Manuela da Silva Costa,Wanderson Rafael da Silva,,
207677,Ajustar componente Pesquisa (rulesjs) - permitir ajustar tamanho do campo,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Baixa'}, {'id': 221, 'name': 'PF Estimado', 'value': ''}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': ''}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': '2025-05-05'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-25T12:12:20Z,2025-05-08T14:44:07Z,FIPLAN:Adaptativa,5,Fechado,Padrão,Igor  Silva Freitas Santos,Ana Poly Ferreira da Silva,Gestão | Segurança,
207676,"[Produção] Consulta PAOE, Produto e Subproduto 2025","[{'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-04-25T11:52:08Z,2025-05-06T11:37:51Z,FIPLAN:Consulta,5,Fechado,Urgente,Cristiane Menezes S. Santos,Cristiane Menezes S. Santos,PLAN | M&A | Acomp 2024-2027,
207673,Mudança de saldo da conta 4.9.9.2.5.00.00.00 para a conta 4.9.9.2.5.01.00.00,"[{'id': 64, 'name': 'Ambiente', 'value': 'Homologação'}, {'id': 296, 'name': 'Justificativa', 'value': 'A conta ""4.9.9.2.5.00.00.00"", atualmente de escrituração e com saldos contábeis,  passará a ser uma conta de explosão e terá como conta filha a conta ""4.9.9.2.5.01.00.00"". Esse ticket fará a movimentação de saldo da conta mãe para a conta filha, o que é impossível realizar pela aplicação.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-04-24T21:21:18Z,2025-04-24T21:21:18Z,FIPLAN:Correção de Dados,1,Novo,Alto,Marcio Anton Hadad,Marcio Anton Hadad,,
207672,Mudança de saldo da conta 4.9.9.2.5.00.00.00 para a conta 4.9.9.2.5.01.00.00,"[{'id': 64, 'name': 'Ambiente', 'value': 'Homologação'}, {'id': 296, 'name': 'Justificativa', 'value': 'A conta ""4.9.9.2.5.00.00.00"", atualmente de escrituração e com saldos contábeis,  passará a ser uma conta de explosão e terá como conta filha a conta ""4.9.9.2.5.01.00.00"". Esse ticket fará a movimentação de saldo da conta mãe para a conta filha, o que é impossível realizar pela aplicação.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-04-24T21:15:00Z,2025-04-25T16:37:29Z,FIPLAN:Correção de Dados,5,Fechado,Alto,Marcio Anton Hadad,Marcio Anton Hadad,,
207671,Alteração de informações da conta contábil para mudança de saldo da conta 4.9.9.2.5.00.00.00 para a conta 4.9.9.2.5.01.00.00,"[{'id': 64, 'name': 'Ambiente', 'value': 'Homologação'}, {'id': 296, 'name': 'Justificativa', 'value': 'A conta já foi movimentada e não é possível pela aplicação modiificar as informações solicitadas. A conta passará a não ser mais de escrituração e será uma conta de explosão para a conta ""4.9.9.2.5.01.00.00"". OS saldos serã movimentados através de outro ticket.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-04-24T21:07:33Z,2025-04-25T14:32:45Z,FIPLAN:Correção de Dados,5,Fechado,Alto,Marcio Anton Hadad,Marcio Anton Hadad,,
207670,"Consulta Banco de Produção: PAOE, Produto e Subproduto 2025","[{'id': 267, 'name': 'Classificação da Demanda', 'value': 'Sustentação'}, {'id': 334, 'name': 'Backlog', 'value': ''}, {'id': 225, 'name': 'Data Desejada', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-04-24T21:01:23Z,2025-05-06T11:37:42Z,FIPLAN:Gestor,5,Fechado,Urgente,Marilia Pedreira,Fiplan Requisitos Seplan,,
207669,Consulta de informações contábeis - conta 4.9.9.2.5.00.00.00,"[{'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}]",2025-04-24T20:58:32Z,2025-04-25T20:17:16Z,FIPLAN:Consulta,5,Fechado,Alto,Marcio Anton Hadad,Marcio Anton Hadad,Contabilidade,
207666,MAPEAMENTO APLICAÇÃO / ALTERAÇÃO TIPO CNPJ - ACWTB0080 (Fiplan 2.0),"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 174, 'name': 'Complexidade da Demanda', 'value': 'Média'}, {'id': 221, 'name': 'PF Estimado', 'value': '3'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 271, 'name': 'Versão Caso de Uso', 'value': '0.00'}, {'id': 237, 'name': 'Data Prevista Desenvolvimento', 'value': ''}, {'id': 238, 'name': 'Data Prevista Teste', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': 'SEFAZ - Time 09'}]",2025-04-24T19:52:12Z,2025-05-09T12:19:26Z,FIPLAN:Adaptativa,114,Desenvolvimento: Em andamento,Padrão,Cristina de Souza Azevedo,Diogo Henrique  Gomes Rocha,Tabelas | Credor,
207665,CNPJ Alfanumérico - Tabelas Credor (FIPLAN 2.0),"[{'id': 368, 'name': 'Rastro FIPLAN', 'value': ''}, {'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 149, 'name': 'Impacto BDCE', 'value': ''}, {'id': 334, 'name': 'Backlog', 'value': '0'}, {'id': 221, 'name': 'PF Estimado', 'value': '4'}, {'id': 333, 'name': 'Esforço', 'value': '33'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': 'CNPJ ALFANUMÉRICO'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 342, 'name': 'Data Entrega Homologação', 'value': ''}, {'id': 235, 'name': 'Data Prevista Implantação', 'value': ''}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-24T19:50:58Z,2025-05-06T18:36:01Z,FIPLAN:Demanda,114,Desenvolvimento: Em andamento,Padrão,Cristina de Souza Azevedo,Cristina de Souza Azevedo,Tabelas | Credor,
207664,Implementar Tratamento de Exception na inclusão de EMP,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-24T19:44:10Z,2025-04-29T18:04:12Z,FIPLAN:Atividade,73,Feito,Padrão,Ana Maria Souza Ribeiro,Ana Maria Souza Ribeiro,,203011.0
207663,Implementar Tratamento de Exception na inclusão de PED ,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-24T19:43:57Z,2025-04-29T18:00:39Z,FIPLAN:Atividade,73,Feito,Padrão,Ana Maria Souza Ribeiro,Ana Maria Souza Ribeiro,,203011.0
207662,Implementar chamadas para Incluir PED e EMP,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-24T19:38:15Z,2025-04-28T19:27:56Z,FIPLAN:Atividade,73,Feito,Padrão,Ana Maria Souza Ribeiro,Ana Maria Souza Ribeiro,,203011.0
207660,Testes consulta saldos Motor Contabil,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-24T19:33:29Z,2025-04-29T18:52:40Z,FIPLAN:Atividade,73,Feito,Padrão,Ana Maria Souza Ribeiro,Ana Maria Souza Ribeiro,,203011.0
207658,[Produção] Acompanhamento 2025 - Corrigir relacionamento da UO 26601 para UO 26101 mantendo detalhamento,"[{'id': 64, 'name': 'Ambiente', 'value': 'Produção'}, {'id': 296, 'name': 'Justificativa', 'value': 'O recurso foi apropriado na LOA 2025 na UO errada e a execução física deve ser corrigida para a UO certa.'}, {'id': 345, 'name': 'Agrupamento da Demanda', 'value': ''}, {'id': 252, 'name': 'Gestor', 'value': 'SEPLAN'}]",2025-04-24T19:28:18Z,2025-04-28T13:01:14Z,FIPLAN:Correção de Dados,5,Fechado,Alto,Ighor Leonardo  Santos Silva,Ighor Leonardo  Santos Silva,,
207656,[Detalhar Fatura] - Pesquisa LIQ - labels.liq.pesquisa.filtros.indicativoFormaPagamento,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-24T19:03:13Z,2025-04-28T17:18:33Z,FIPLAN:Erro,5,Fechado,Padrão,Jaime Oliveira,Jaime Oliveira,,
207654,FIPLAN 2.0 - Migração. Revisão dos Padrões - Parâmetros de Documentos Hábeis - Erro que exibe na tela,"[{'id': 340, 'name': 'FIPLAN 2.0', 'value': '1'}, {'id': 33, 'name': 'Legado', 'value': '0'}, {'id': 252, 'name': 'Gestor', 'value': 'SEFAZ'}, {'id': 396, 'name': 'Time FIPLAN', 'value': ''}]",2025-04-24T18:50:13Z,2025-05-06T18:36:25Z,FIPLAN:Erro,5,Fechado,Padrão,Monica  Alves Gomes da Costa,Monica  Alves Gomes da Costa,,
207647,Merge/Validação,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-24T18:31:44Z,2025-05-09T13:54:38Z,FIPLAN:Atividade,154,A fazer,Padrão,Gabriel Mendes de Souza,Gabriel Mendes de Souza,,207635.0
207646,Pré-teste,"[{'id': 371, 'name': 'Data de Entrega', 'value': ''}]",2025-04-24T18:31:34Z,2025-05-09T13:54:24Z,FIPLAN:Atividade,73,Feito,Padrão,Gabriel Mendes de Souza,Gabriel Mendes de Souza,,207635.0
