issue_id,journal_id,user,notes,created_on,details,property,name,old_value,new_value
208704,1862637,Nara Marise Campelo D'Amorim,Solicitação atendida pela RDS 945503. ,2025-05-15 13:31:00,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '2101'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}, {'property': 'attachment', 'name': '318507', 'new_value': 'FIPLANConsulta_208704_03.xlsx'}, {'property': 'attachment', 'name': '318506', 'new_value': 'FIPLANConsulta_208704_02.xlsx'}, {'property': 'attachment', 'name': '318505', 'new_value': 'FIPLANConsulta_208704_01.xlsx'}]",attr,status_id,155,30
208704,1862637,Nara Marise Campelo D'Amorim,Solicitação atendida pela RDS 945503. ,2025-05-15 13:31:00,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '2101'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}, {'property': 'attachment', 'name': '318507', 'new_value': 'FIPLANConsulta_208704_03.xlsx'}, {'property': 'attachment', 'name': '318506', 'new_value': 'FIPLANConsulta_208704_02.xlsx'}, {'property': 'attachment', 'name': '318505', 'new_value': 'FIPLANConsulta_208704_01.xlsx'}]",attachment,318507,,FIPLANConsulta_208704_03.xlsx
208704,1862637,Nara Marise Campelo D'Amorim,Solicitação atendida pela RDS 945503. ,2025-05-15 13:31:00,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '2101'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}, {'property': 'attachment', 'name': '318507', 'new_value': 'FIPLANConsulta_208704_03.xlsx'}, {'property': 'attachment', 'name': '318506', 'new_value': 'FIPLANConsulta_208704_02.xlsx'}, {'property': 'attachment', 'name': '318505', 'new_value': 'FIPLANConsulta_208704_01.xlsx'}]",attachment,318506,,FIPLANConsulta_208704_02.xlsx
208704,1862637,Nara Marise Campelo D'Amorim,Solicitação atendida pela RDS 945503. ,2025-05-15 13:31:00,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '2101'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}, {'property': 'attachment', 'name': '318507', 'new_value': 'FIPLANConsulta_208704_03.xlsx'}, {'property': 'attachment', 'name': '318506', 'new_value': 'FIPLANConsulta_208704_02.xlsx'}, {'property': 'attachment', 'name': '318505', 'new_value': 'FIPLANConsulta_208704_01.xlsx'}]",attachment,318505,,FIPLANConsulta_208704_01.xlsx
208702,1861212,Priscila Carvalho Ramos,,2025-05-13 19:37:48,"[{'property': 'relation', 'name': 'copied_from', 'new_value': '208689'}]",relation,copied_from,,208689
208702,1861225,Priscila Carvalho Ramos,,2025-05-13 19:46:32,"[{'property': 'cf', 'name': '296', 'old_value': '', 'new_value': 'Ainda não temos funcionalidade para atualizar esta tabela.'}, {'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1890', 'new_value': '733'}, {'property': 'attr', 'name': 'status_id', 'old_value': '1', 'new_value': '154'}, {'property': 'attr', 'name': 'description', 'old_value': 'Inserir os registros da planilha em anexo na Tabela de Programa Especial ""02- Juventude Mais Bahia"" associada a Iniciativa - Exercício 2024 e 2025.\r\n\r\nJustificativa: Ainda não temos funcionalidade para atualizar esta tabela.\r\n\r\nUsuário solicitante:  83230114515 - Nícia Moreira da S.Santos\r\n\r\n*Obs:* Aplicar primeiro no ambiente de homologação', 'new_value': 'Inserir os registros da planilha em anexo na Tabela de Programa Especial ""02- Juventude Mais Bahia"" associada a Iniciativa - Exercício 2024 e 2025.\r\n\r\nUsuário solicitante:  83230114515 - Nícia Moreira da S.Santos\r\n\r\n*Obs:* Aplicar primeiro no ambiente de homologação\r\n\r\nTabelas:\r\n\r\nprograma_governo\r\nACWTB0554 - Compromisso\r\nACWTB0664 - Iniciativa\r\nACWTB1026 - Eixo Estratégico\r\n\r\n'}, {'property': 'attr', 'name': 'subject', 'old_value': 'Atualização Banco de Produção - Tabela de Programa Especial associada a Iniciativa - Exercício 2024 e 2025', 'new_value': 'Atualização Banco - Tabela de Programa Especial associada a Iniciativa - Exercício 2024 e 2025'}]",,,,
208702,1861402,Nara Marise Campelo D'Amorim,,2025-05-14 11:20:38,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '733', 'new_value': '149'}]",attr,assigned_to_id,733,149
208702,1861431,Nara Marise Campelo D'Amorim,,2025-05-14 11:38:30,"[{'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '155'}]",attr,status_id,154,155
208702,1861448,Nara Marise Campelo D'Amorim,Qual a tabela a ser populada?,2025-05-14 11:47:06,"[{'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Aguardando Informação'}]",attr,tag_list,,Aguardando Informação
208702,1861497,Priscila Carvalho Ramos,"A tabela Programa especial: ACWTB1028.
Acrescentei na lista de tabela do ticket.
",2025-05-14 12:08:02,"[{'property': 'attr', 'name': 'tag_list', 'old_value': 'Aguardando Informação', 'new_value': ''}]",attr,tag_list,Aguardando Informação,
208702,1861498,Priscila Carvalho Ramos,,2025-05-14 12:08:18,"[{'property': 'attr', 'name': 'description', 'old_value': 'Inserir os registros da planilha em anexo na Tabela de Programa Especial ""02- Juventude Mais Bahia"" associada a Iniciativa - Exercício 2024 e 2025.\r\n\r\nUsuário solicitante:  83230114515 - Nícia Moreira da S.Santos\r\n\r\n*Obs:* Aplicar primeiro no ambiente de homologação\r\n\r\nTabelas:\r\n\r\nprograma_governo\r\nACWTB0554 - Compromisso\r\nACWTB0664 - Iniciativa\r\nACWTB1026 - Eixo Estratégico\r\n\r\n', 'new_value': 'Inserir os registros da planilha em anexo na Tabela de Programa Especial ""02- Juventude Mais Bahia"" associada a Iniciativa - Exercício 2024 e 2025.\r\n\r\nUsuário solicitante:  83230114515 - Nícia Moreira da S.Santos\r\n\r\n*Obs:* Aplicar primeiro no ambiente de homologação\r\n\r\nTabelas:\r\n\r\nprograma_governo\r\nACWTB1028 - programa especial\r\nACWTB0554 - Compromisso\r\nACWTB0664 - Iniciativa\r\nACWTB1026 - Eixo Estratégico\r\n\r\n'}]",,,,
208702,1861713,Nara Marise Campelo D'Amorim,Favor informar o nome da tabela a ser atualizada.,2025-05-14 14:03:09,"[{'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Aguardando Informação'}]",attr,tag_list,,Aguardando Informação
208702,1861800,Nara Marise Campelo D'Amorim,Preciso do nome da tabela para dar prosseguimento.,2025-05-14 14:18:17,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '1890'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Aguardando Informação', 'new_value': 'Rejeitado'}]",attr,assigned_to_id,149,1890
208702,1861800,Nara Marise Campelo D'Amorim,Preciso do nome da tabela para dar prosseguimento.,2025-05-14 14:18:17,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '1890'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Aguardando Informação', 'new_value': 'Rejeitado'}]",attr,tag_list,Aguardando Informação,Rejeitado
208702,1861939,Priscila Carvalho Ramos, A tabela ACWTB1033 associativa do programa especial faltante. ,2025-05-14 14:58:15,"[{'property': 'attr', 'name': 'description', 'old_value': 'Inserir os registros da planilha em anexo na Tabela de Programa Especial ""02- Juventude Mais Bahia"" associada a Iniciativa - Exercício 2024 e 2025.\r\n\r\nUsuário solicitante:  83230114515 - Nícia Moreira da S.Santos\r\n\r\n*Obs:* Aplicar primeiro no ambiente de homologação\r\n\r\nTabelas:\r\n\r\nprograma_governo\r\nACWTB1028 - programa especial\r\nACWTB0554 - Compromisso\r\nACWTB0664 - Iniciativa\r\nACWTB1026 - Eixo Estratégico\r\n\r\n', 'new_value': 'Inserir os registros da planilha em anexo na Tabela de Programa Especial ""02- Juventude Mais Bahia"" associada a Iniciativa - Exercício 2024 e 2025.\r\n\r\nUsuário solicitante:  83230114515 - Nícia Moreira da S.Santos\r\n\r\n*Obs:* Aplicar primeiro no ambiente de homologação\r\n\r\nTabelas:\r\n\r\nprograma_governo\r\nACWTB1028 - Programa especial\r\nACWTB1035 - Associativa programa especial x iniciativa\r\nACWTB1033 - Associativa programa Especial x compromisso \r\nACWTB0554 - Compromisso\r\nACWTB0664 - Iniciativa\r\nACWTB1026 - Eixo Estratégico\r\n\r\n'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Rejeitado', 'new_value': ''}]",,,,
208702,1861940,Priscila Carvalho Ramos,,2025-05-14 14:58:28,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1890', 'new_value': '149'}]",attr,assigned_to_id,1890,149
208702,1861945,Priscila Carvalho Ramos,,2025-05-14 15:05:13,"[{'property': 'attr', 'name': 'description', 'old_value': 'Inserir os registros da planilha em anexo na Tabela de Programa Especial ""02- Juventude Mais Bahia"" associada a Iniciativa - Exercício 2024 e 2025.\r\n\r\nUsuário solicitante:  83230114515 - Nícia Moreira da S.Santos\r\n\r\n*Obs:* Aplicar primeiro no ambiente de homologação\r\n\r\nTabelas:\r\n\r\nprograma_governo\r\nACWTB1028 - Programa especial\r\nACWTB1035 - Associativa programa especial x iniciativa\r\nACWTB1033 - Associativa programa Especial x compromisso \r\nACWTB0554 - Compromisso\r\nACWTB0664 - Iniciativa\r\nACWTB1026 - Eixo Estratégico\r\n\r\n', 'new_value': 'Inserir os registros da planilha em anexo na Tabela de Programa Especial ""02- Juventude Mais Bahia"" associada a Iniciativa - Exercício 2024 e 2025.\r\n\r\nUsuário solicitante:  83230114515 - Nícia Moreira da S.Santos\r\n\r\n*Obs:* Aplicar primeiro no ambiente de homologação\r\n\r\nTabelas:\r\n\r\nprograma_governo\r\nACWTB1028 - Programa especial\r\nACWTB1033 - Associativa programa Especial x compromisso \r\nACWTB0554 - Compromisso\r\nACWTB0664 - Iniciativa\r\nACWTB1026 - Eixo Estratégico\r\n\r\n'}]",,,,
208702,1861970,Nara Marise Campelo D'Amorim,Solicitação atendida. Log de execução em anexo.,2025-05-14 16:23:23,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '1890'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}, {'property': 'attachment', 'name': '318425', 'new_value': 'FIPLANCorreção de Dados_208702.txt'}]",attr,assigned_to_id,149,1890
208702,1861970,Nara Marise Campelo D'Amorim,Solicitação atendida. Log de execução em anexo.,2025-05-14 16:23:23,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '1890'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}, {'property': 'attachment', 'name': '318425', 'new_value': 'FIPLANCorreção de Dados_208702.txt'}]",attr,status_id,155,30
208702,1861970,Nara Marise Campelo D'Amorim,Solicitação atendida. Log de execução em anexo.,2025-05-14 16:23:23,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '1890'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}, {'property': 'attachment', 'name': '318425', 'new_value': 'FIPLANCorreção de Dados_208702.txt'}]",attachment,318425,,FIPLANCorreção de Dados_208702.txt
208702,1862568,Priscila Carvalho Ramos,Validado.,2025-05-15 12:49:49,"[{'property': 'attr', 'name': 'status_id', 'old_value': '30', 'new_value': '5'}]",attr,status_id,30,5
208699,1861155,Cristiane Menezes S. Santos,,2025-05-13 19:17:16,"[{'property': 'relation', 'name': 'relates', 'new_value': '206092'}]",relation,relates,,206092
208699,1861156,Cristiane Menezes S. Santos,,2025-05-13 19:17:22,"[{'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}]",attr,status_id,199,200
208699,1861157,Cristiane Menezes S. Santos,,2025-05-13 19:17:33,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2101', 'new_value': '2250'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,assigned_to_id,2101,2250
208699,1861157,Cristiane Menezes S. Santos,,2025-05-13 19:17:33,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2101', 'new_value': '2250'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,status_id,200,156
208699,1861657,Wanessa Nobre de Miranda,,2025-05-14 13:32:25,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2250', 'new_value': '1747'}]",attr,assigned_to_id,2250,1747
208699,1862113,Dyego dos Santos Silva,,2025-05-14 18:10:52,"[{'property': 'attr', 'name': 'status_id', 'old_value': '156', 'new_value': '114'}]",attr,status_id,156,114
208699,1863094,Dyego dos Santos Silva,"O sistema não está permitindo usuário que possua acesso a dados de “APG Setorial” excluir atividade crítiva, por no FA 2.2.13, o sistema diz que, caso o usuário logado não possua perfil de Gestor Monitoramento (Obs. 5.2), o sistema deve informar a mensagem “O usuário logado não possui permissão para excluir a Atividade Crítica” e retornar ao fluxo.",2025-05-15 19:10:36,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1747', 'new_value': '2101'}, {'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Rejeitado'}]",attr,assigned_to_id,1747,2101
208699,1863094,Dyego dos Santos Silva,"O sistema não está permitindo usuário que possua acesso a dados de “APG Setorial” excluir atividade crítiva, por no FA 2.2.13, o sistema diz que, caso o usuário logado não possua perfil de Gestor Monitoramento (Obs. 5.2), o sistema deve informar a mensagem “O usuário logado não possui permissão para excluir a Atividade Crítica” e retornar ao fluxo.",2025-05-15 19:10:36,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1747', 'new_value': '2101'}, {'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Rejeitado'}]",attr,tag_list,,Rejeitado
208699,1863096,Cristiane Menezes S. Santos,Ticket #208868 aberto para corrigir a situação. Conforme teste em conjunto.,2025-05-15 19:11:39,"[{'property': 'attr', 'name': 'tag_list', 'old_value': 'Rejeitado', 'new_value': 'Cancelamento'}]",attr,tag_list,Rejeitado,Cancelamento
208698,1861134,Ligia Simone Vianna,,2025-05-13 19:02:38,"[{'property': 'relation', 'name': 'relates', 'new_value': '206243'}]",relation,relates,,206243
208698,1861135,Ligia Simone Vianna,,2025-05-13 19:02:53,"[{'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}]",attr,status_id,199,200
208698,1861136,Ligia Simone Vianna,,2025-05-13 19:03:07,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1987', 'new_value': '2247'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,assigned_to_id,1987,2247
208698,1861136,Ligia Simone Vianna,,2025-05-13 19:03:07,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1987', 'new_value': '2247'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,status_id,200,156
208698,1861142,Marcus Vinicius Lima Vidal,,2025-05-13 19:10:03,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2247', 'new_value': '1788'}, {'property': 'attr', 'name': 'status_id', 'old_value': '156', 'new_value': '114'}]",attr,assigned_to_id,2247,1788
208698,1861142,Marcus Vinicius Lima Vidal,,2025-05-13 19:10:03,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2247', 'new_value': '1788'}, {'property': 'attr', 'name': 'status_id', 'old_value': '156', 'new_value': '114'}]",attr,status_id,156,114
208698,1861556,Marcus Vinicius Lima Vidal,Priorizando #208353,2025-05-14 12:52:03,"[{'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Impedimento'}]",attr,tag_list,,Impedimento
208698,1863566,Marcus Vinicius Lima Vidal,,2025-05-16 13:54:30,"[{'property': 'attr', 'name': 'tag_list', 'old_value': 'Impedimento', 'new_value': ''}]",attr,tag_list,Impedimento,
208697,1861409,Daniele Correa,,2025-05-14 11:28:25,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '1684'}]",attr,assigned_to_id,1211,1684
208697,1861411,Daniele Correa,"Bom dia, 

Por favor, informar qual ambiente.",2025-05-14 11:29:30,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1684', 'new_value': '453'}, {'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Aguardando Informação'}]",attr,assigned_to_id,1684,453
208697,1861411,Daniele Correa,"Bom dia, 

Por favor, informar qual ambiente.",2025-05-14 11:29:30,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1684', 'new_value': '453'}, {'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Aguardando Informação'}]",attr,tag_list,,Aguardando Informação
208697,1861419,Lilian Tereza Carvalho de Almeida,Rodar primeiro no ambiente de Homologação e estando OK rodar no ambiente de Produção,2025-05-14 11:33:08,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '453', 'new_value': '1211'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Aguardando Informação', 'new_value': ''}]",attr,assigned_to_id,453,1211
208697,1861419,Lilian Tereza Carvalho de Almeida,Rodar primeiro no ambiente de Homologação e estando OK rodar no ambiente de Produção,2025-05-14 11:33:08,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '453', 'new_value': '1211'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Aguardando Informação', 'new_value': ''}]",attr,tag_list,Aguardando Informação,
208697,1861422,Daniele Correa,,2025-05-14 11:34:46,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '1684'}]",attr,assigned_to_id,1211,1684
208697,1861426,Daniele Correa,,2025-05-14 11:35:57,"[{'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '155'}]",attr,status_id,154,155
208697,1861433,Daniele Correa,,2025-05-14 11:40:52,"[{'property': 'relation', 'name': 'relates', 'new_value': '208729'}]",relation,relates,,208729
208697,1862667,Daniele Correa,,2025-05-15 13:40:42,"[{'property': 'relation', 'name': 'relates', 'new_value': '208825'}]",relation,relates,,208825
208697,1862690,Daniele Correa,"Bom dia,

Para a alteração do número do IC na descrição e sigla da Subfonte devemos executar em qual  Exercício ? ",2025-05-15 14:06:11,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1684', 'new_value': '453'}, {'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Aguardando Informação'}]",attr,assigned_to_id,1684,453
208697,1862690,Daniele Correa,"Bom dia,

Para a alteração do número do IC na descrição e sigla da Subfonte devemos executar em qual  Exercício ? ",2025-05-15 14:06:11,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1684', 'new_value': '453'}, {'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Aguardando Informação'}]",attr,tag_list,,Aguardando Informação
208697,1862878,Lilian Tereza Carvalho de Almeida,,2025-05-15 17:20:20,"[{'property': 'attr', 'name': 'tag_list', 'old_value': 'Aguardando Informação', 'new_value': ''}]",attr,tag_list,Aguardando Informação,
208697,1862880,Lilian Tereza Carvalho de Almeida,Executar em todos os exercícios do IC,2025-05-15 17:21:31,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '453', 'new_value': '1684'}]",attr,assigned_to_id,453,1684
208697,1863050,Daniele Correa,Solicitação atendida em produção.,2025-05-15 18:44:56,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1684', 'new_value': '453'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}]",attr,assigned_to_id,1684,453
208697,1863050,Daniele Correa,Solicitação atendida em produção.,2025-05-15 18:44:56,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1684', 'new_value': '453'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}]",attr,status_id,155,30
208697,1863172,Lilian Tereza Carvalho de Almeida,,2025-05-15 19:50:01,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '453', 'new_value': '1684'}, {'property': 'attr', 'name': 'status_id', 'old_value': '30', 'new_value': '20'}]",attr,assigned_to_id,453,1684
208697,1863172,Lilian Tereza Carvalho de Almeida,,2025-05-15 19:50:01,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '453', 'new_value': '1684'}, {'property': 'attr', 'name': 'status_id', 'old_value': '30', 'new_value': '20'}]",attr,status_id,30,20
208697,1863176,Daniele Correa,,2025-05-15 19:50:59,"[{'property': 'attr', 'name': 'status_id', 'old_value': '20', 'new_value': '5'}]",attr,status_id,20,5
208696,1861080,Ligia Simone Vianna,,2025-05-13 18:35:01,"[{'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}, {'property': 'attachment', 'name': '318328', 'new_value': 'Mensagem de inclusão quando seria uma alteração.png'}]",attr,status_id,199,200
208696,1861080,Ligia Simone Vianna,,2025-05-13 18:35:01,"[{'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}, {'property': 'attachment', 'name': '318328', 'new_value': 'Mensagem de inclusão quando seria uma alteração.png'}]",attachment,318328,,Mensagem de inclusão quando seria uma alteração.png
208696,1861084,Ligia Simone Vianna,,2025-05-13 18:35:18,"[{'property': 'relation', 'name': 'relates', 'new_value': '206243'}]",relation,relates,,206243
208696,1861085,Ligia Simone Vianna,,2025-05-13 18:35:33,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1987', 'new_value': '2247'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,assigned_to_id,1987,2247
208696,1861085,Ligia Simone Vianna,,2025-05-13 18:35:33,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1987', 'new_value': '2247'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,status_id,200,156
208696,1861092,Marcus Vinicius Lima Vidal,,2025-05-13 18:39:22,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2247', 'new_value': '1788'}, {'property': 'attr', 'name': 'status_id', 'old_value': '156', 'new_value': '114'}]",attr,assigned_to_id,2247,1788
208696,1861092,Marcus Vinicius Lima Vidal,,2025-05-13 18:39:22,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2247', 'new_value': '1788'}, {'property': 'attr', 'name': 'status_id', 'old_value': '156', 'new_value': '114'}]",attr,status_id,156,114
208696,1861138,Marcus Vinicius Lima Vidal,,2025-05-13 19:05:32,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1788', 'new_value': '2287'}]",attr,assigned_to_id,1788,2287
208696,1861374,Fiplan Arquitetura,Ticket disponível no ambiente testeintegrado.fiplan.ba.gov.br,2025-05-14 10:08:23,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2287', 'new_value': '1788'}]",attr,assigned_to_id,2287,1788
208696,1861429,Marcus Vinicius Lima Vidal,,2025-05-14 11:38:07,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1788', 'new_value': '1987'}, {'property': 'attr', 'name': 'status_id', 'old_value': '114', 'new_value': '149'}]",attr,assigned_to_id,1788,1987
208696,1861429,Marcus Vinicius Lima Vidal,,2025-05-14 11:38:07,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1788', 'new_value': '1987'}, {'property': 'attr', 'name': 'status_id', 'old_value': '114', 'new_value': '149'}]",attr,status_id,114,149
208696,1861474,Ligia Simone Vianna,,2025-05-14 12:01:21,"[{'property': 'attr', 'name': 'status_id', 'old_value': '149', 'new_value': '150'}]",attr,status_id,149,150
208696,1861514,Ligia Simone Vianna,,2025-05-14 12:18:06,"[{'property': 'attr', 'name': 'status_id', 'old_value': '150', 'new_value': '5'}]",attr,status_id,150,5
208689,1861185,Flavia Fernandes Amaral Ramalho,,2025-05-13 19:24:59,"[{'property': 'attr', 'name': 'status_id', 'old_value': '1', 'new_value': '154'}]",attr,status_id,1,154
208689,1861202,Priscila Carvalho Ramos,,2025-05-13 19:34:42,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '1890'}]",attr,assigned_to_id,1211,1890
208689,1861211,Priscila Carvalho Ramos,,2025-05-13 19:37:48,"[{'property': 'relation', 'name': 'copied_to', 'new_value': '208702'}]",relation,copied_to,,208702
208689,1861231,Priscila Carvalho Ramos,,2025-05-13 19:51:20,"[{'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '155'}]",attr,status_id,154,155
208689,1862038,Priscila Carvalho Ramos,"Executado em homologação, solicito a conferência.",2025-05-14 17:27:44,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1890', 'new_value': '1557'}, {'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Aguardando Informação'}]",attr,assigned_to_id,1890,1557
208689,1862038,Priscila Carvalho Ramos,"Executado em homologação, solicito a conferência.",2025-05-14 17:27:44,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1890', 'new_value': '1557'}, {'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Aguardando Informação'}]",attr,tag_list,,Aguardando Informação
208689,1862529,Marilia Pedreira,Aplicar no ambiente de produção,2025-05-15 12:29:26,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Aguardando Informação', 'new_value': ''}]",attr,assigned_to_id,1557,1211
208689,1862529,Marilia Pedreira,Aplicar no ambiente de produção,2025-05-15 12:29:26,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Aguardando Informação', 'new_value': ''}]",attr,tag_list,Aguardando Informação,
208689,1862563,Priscila Carvalho Ramos,,2025-05-15 12:47:59,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '1890'}]",attr,assigned_to_id,1211,1890
208689,1862572,Priscila Carvalho Ramos,,2025-05-15 12:51:03,"[{'property': 'relation', 'name': 'relates', 'new_value': '208816'}]",relation,relates,,208816
208689,1862870,Priscila Carvalho Ramos,Executado em Produção.,2025-05-15 17:16:36,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1890', 'new_value': '1557'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}]",attr,assigned_to_id,1890,1557
208689,1862870,Priscila Carvalho Ramos,Executado em Produção.,2025-05-15 17:16:36,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1890', 'new_value': '1557'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}]",attr,status_id,155,30
208689,1863742,Marilia Pedreira,Validado,2025-05-16 17:27:36,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'status_id', 'old_value': '30', 'new_value': '20'}]",attr,assigned_to_id,1557,1211
208689,1863742,Marilia Pedreira,Validado,2025-05-16 17:27:36,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1557', 'new_value': '1211'}, {'property': 'attr', 'name': 'status_id', 'old_value': '30', 'new_value': '20'}]",attr,status_id,30,20
208689,1863809,Priscila Carvalho Ramos,,2025-05-16 18:05:57,"[{'property': 'attr', 'name': 'status_id', 'old_value': '20', 'new_value': '5'}]",attr,status_id,20,5
